ID;PART;Population;POP2;Year;Latitude;Longitude;B1;B2;B3;S1U;S1V;S1B;S1G;S1Y;S1R;S2;S3;S4;S5;S6;S7;S8;S9;S10;H1;H2;H3;H4;H5
185;Mantle;1;EAST;1905;32,0313;-81,105;8250,659493;20,57521071;41,34728502;0,198123397;0,217672578;0,157545936;0,407669477;0,27022656;0,245694685;6,05671539;0,377126697;0,488876263;2225,968823;34,52060053;0,553499829;1,677776283;0,585899458;0,820224999;526;477;612;1,018922607;501
186;Mantle;1;EAST;1896;32,8493;-79,848;8385,219454;20,91077171;41,85910853;0,178080482;0,195272757;0,130566703;0,436542059;0,311373367;0,263776645;7,674567437;0,407229357;0,345137702;2751,937851;36,40484562;0,698104313;1,740961363;0,701323794;0,600871404;535;480;640;0,97274189;501
187;Mantle;1;EAST;1896;32,8181;-79,852;10025,4004;25,00099849;48,7741349;0,173911257;0,186754513;0,10837815;0,429681307;0,33006794;0,29644306;8,103908415;0,448495334;0,461384884;3533,659046;42,75554086;0,895368187;1,710153331;0,730649821;0,789038897;559;375;681;0,836715494;501
188;Mantle;0;WEST;1939;29,9239;-91,768;8575,515497;21,38532543;48,15597101;0,193196216;0,206643998;0,125754646;0,443004032;0,288009936;0,246873044;8,00368818;0,399519596;0,487206502;2725,895895;42,13924848;0,522177435;1,97047497;0,648848886;0,960028218;527;374;607;0,994866885;503
189;Mantle;0;WEST;1956;34,5625;-92,579;11416,45855;28,46997145;57,08593353;0,188418143;0,203494597;0,123998803;0,439518278;0,324567278;0,256751141;6,883352114;0,456219341;0,516986439;3635,632834;48,7926002;0,700182337;1,713826804;0,628559605;0,886025217;555;393;637;0,959246368;500
190;Mantle;0;WEST;1942;29,7946;-93,219;11786,55836;29,39291363;60,4678876;0,193940482;0,208165899;0,127177988;0,427972062;0,293645795;0,259433255;7,01750432;0,404158337;0,591461187;3623,940467;51,85116506;0,614985686;1,76407027;0,658364881;1,043379096;535;373;626;0,937084982;503
191;Mantle;0;WEST;1942;30,3705;-91,182;8434,120209;21,03271873;46,78133721;0,188583669;0,20179909;0,12211919;0,454218225;0,304146161;0,243899317;8,583731598;0,423201977;0,444916236;2789,281352;41,33133721;0,560731181;1,965097225;0,657826668;0,874303661;533;374;612;1,016457295;501
192;Mantle;0;WEST;1942;29,7925;-93,224;10395,27005;25,9233667;56,92675413;0,174055801;0,187088102;0,121150737;0,465744359;0,323634565;0,247805019;8,226409556;0,441050934;0,488886868;3662,865782;50,00675413;0,620480942;1,929022365;0,611960222;0,943073702;537;374;622;1,041003179;501
193;Mantle;1;EAST;1945;28,9394;-80,919;9359,024837;23,33921406;42,0808624;0,208570293;0,228170892;0,154816165;0,386333273;0,271038562;0,258924131;5,008287362;0,360089092;0,502525954;2320,008615;33,67861641;-0,784596754;1,443005593;0,596914569;0,725147762;530;477;355;0,899150592;501
194;Mantle;1;EAST;1996;29,6075;-82,302;8325,586112;20,76206013;43,95658892;0,215633611;0,228286947;0,108075924;0,443266598;0,308208506;0,241140435;7,950686193;0,421404964;0,549954338;2469,090911;38,42793544;0,616514685;1,850872948;0,663375065;1,017895607;539;373;620;0,922683539;503
195;Mantle;0;WEST;1942;30,3676;-91,189;8649,048717;21,56870004;46,84531008;0,197999181;0,211660894;0,120886531;0,435168123;0,288307578;0,254584522;7,499181387;0,396678657;0,489324201;2699,054413;40,59858691;0,538141231;1,882291786;0,67602286;0,921050924;530;373;612;0,940245043;503
196;Mantle;1;EAST;1869;32,4559;-80,641;9321,695382;23,24612315;49,01544574;0,173338315;0,18714485;0,120060776;0,451291442;0,315950239;0,26399112;7,347959831;0,419846459;0,414975472;3254,779942;42,34482602;0,62517853;1,821586582;0,688361449;0,755913752;535;374;628;0,980041947;503
197;Mantle;1;EAST;1898;32,8149;-79,977;8247,652803;20,56771272;45,63872832;0,235757224;0,253491262;0,150792921;0,405486846;0,248366366;0,21714896;7,204928653;0,374944701;0,540612245;1899,531565;39,30435216;0,462317609;1,910973412;0,589583412;1,033095626;521;539;587;1,011560005;501
198;Mantle;0;WEST;1917;29,8001;-93,328;9871,200661;24,6164605;53,04758454;0,204756481;0,222133582;0,149269962;0,43275262;0,280056507;0,222228715;6,542143345;0,404186092;0,564115946;2757,747343;44,9389905;-0,362570994;1,825566697;0,549450466;1,029831284;528;478;502;1,098422467;501
199;Mantle;1;EAST;1903;31,9844;-81,101;10680,23454;26,63400134;54,22501458;0,175886694;0,193172198;0,13846824;0,443239389;0,315063526;0,251505626;7,279744703;0,424043716;0,565787738;3499,313686;46,77626235;0,681561563;1,75626117;0,627292951;0,993671035;537;478;633;1,037094683;499
200;Mantle;1;EAST;1903;33,3516;-82,073;10462,16467;26,09018622;56,64679264;0,170462722;0,184104351;0,122637208;0,451116822;0,30675841;0,264765556;8,664833485;0,41009136;0,432725599;3716,321591;50,10924143;0,615586557;1,920616473;0,714236554;0,831099913;530;394;627;0,987653539;501
201;Mantle;1;EAST;1880;30,7431;-81,547;10101,5394;25,19087133;60,14382752;0,187827454;0,200604367;0,118356409;0,465567065;0,297275003;0,237329725;9,678099196;0,429965108;0,537839359;3474,837496;53,92940191;0,509035056;2,140831145;0,706881875;1,151423251;530;374;602;1,041732408;501
202;Mantle;1;EAST;1877;30,7422;-81,549;7916,0558;19,74078753;39,48102041;0,194846337;0,210864966;0,136444841;0,427653447;0,299455942;0,249609869;5,99057615;0,415606426;0,359470345;2339,248381;32,89049899;0,629321959;1,666118889;0,599026876;0,598920331;539;374;625;0,985899645;500
203;Mantle;1;EAST;1877;30,7432;-81,55;7478,715194;18,65016258;39,34;0,179526565;0,193211554;0,120431981;0,451939081;0,320021849;0,25671327;6,990815396;0,428269097;0,359442947;2532,732446;33,71261639;0,641433919;1,807631233;0,643957735;0,649740298;538;374;628;0,988947179;501
204;Mantle;1;EAST;1877;30,7369;-81,537;9771,122907;24,36689004;51,48513645;0,187594709;0,202012138;0,110237191;0,458382237;0,328633727;0,252516186;9,731985638;0,46867435;0,479815904;3329,212145;46,19483513;0,668550182;1,895803488;0,7200578;0,909636665;550;374;631;0,970129762;501
205;Mantle;1;EAST;1877;30,7436;-81,548;9368,286395;23,36231021;48,50096899;0,200036131;0,215414132;0,130041336;0,437527871;0,301022194;0,241052735;6,904308754;0,416683728;0,459843302;2808,366226;41,4762297;0,61568901;1,775347957;0,615670134;0,816381866;536;374;620;0,999586476;501
206;Mantle;1;EAST;1877;30,7305;-81,518;9713,152215;24,22232473;50,97655005;0,19497912;0,209593627;0,126479483;0,44626282;0,309902717;0,240857891;6,804670622;0,423988134;0,504683734;3016,458087;43,48514409;0,618149593;1,795250645;0,578616568;0,906033799;537;374;620;1,01387121;502
207;Mantle;1;EAST;1883;32,8359;-79,996;9337,958924;23,28668061;50,14225806;0,175223017;0,189228557;0,115870346;0,465549243;0,329974603;0,252212328;8,631257661;0,47852879;0,413349901;3316,033843;44,33287778;0,652717141;1,903786913;0,686290756;0,786930133;551;374;628;1,013860574;503
208;Mantle;1;EAST;1885;32,7887;-79,98;10891,91199;27,16187529;56,0710562;0,175285839;0,189227406;0,12016707;0,44239106;0,311017049;0,270983981;8,180951925;0,413739477;0,505556554;3773,512246;49,21720145;0,678515404;1,811995708;0,717690485;0,916066306;535;478;639;0,944848616;501
209;Mantle;1;EAST;1885;32,8271;-80,037;10748,34637;26,80385627;52,21408602;0,187075183;0,202072067;0,123816563;0,42648539;0,313177147;0,271008868;6,337742309;0,437160516;0,483058163;3392,34758;43,97549198;0,715841088;1,640640493;0,645938947;0,792524783;551;374;645;0,905172613;501
210;Mantle;1;EAST;1889;32,8365;-79,868;9010,697005;22,4705661;43,78861193;0,198238917;0,213319642;0,119183747;0,422822852;0,31904363;0,26800495;6,420126741;0,441016641;0,446509968;2728,60928;36,96809051;0,718020466;1,645178424;0,654811343;0,734588566;560;374;644;0,869751196;502
211;Mantle;0;WEST;1910;30,8612;-96,946;8015,075158;19,9877186;44,61666667;0,219612013;0,237468389;0,14049516;0,426113731;0,267399114;0,222713967;7,540055317;0,390990239;0,412754154;2109,580243;38,69938028;0,502983144;1,936157951;0,612546865;0,799157238;526;556;596;1,035478615;502
212;Mantle;1;EAST;1902;32,8176;-79,878;9158,313608;22,8386873;47,2899705;0,166464344;0,179915273;0,094316215;0,450198107;0,356686669;0,297647326;12,10447445;0,474691978;0,393468373;3480,049663;43,38315318;0,807954666;1,899546703;0,788139336;0,747411552;565;374;662;0,84913028;501
213;Mantle;0;WEST;1910;30,0511;-99,131;8156,242736;20,33975745;40,35093567;0,182027077;0,199204879;0,128343404;0,437289433;0,318541844;0,261211516;7,225077001;0,438534712;0,32305151;2633,124254;34,7660906;0,713801223;1,709267708;0,661362399;0,552181513;546;393;641;0,967025505;501
214;Mantle;0;WEST;1910;30,0317;-99,127;9547,390935;23,80895495;49,26846979;0,180314261;0,195776977;0,126299786;0,448106095;0,323098456;0,254063285;7,297063331;0,459649765;0,41926391;3166,894202;42,51664819;0,666951601;1,785741889;0,646512703;0,748697126;550;393;631;1,001214226;501
215;Mantle;1;EAST;1903;30,729;-81,543;10123,97039;25,24680894;41,51401163;0,181710134;0,210286029;0,210089877;0,369674662;0,26900169;0,247506247;7,042699016;0,359198184;0,592622081;2266,291106;35,61939487;-0,741180373;1,410847405;0,359477186;0,836099325;532;478;377;1,164237061;496
216;Mantle;0;WEST;1920;32,2921;-106,747;9453,109288;23,57383862;50,70344086;0,13478015;0,146252347;0,103563502;0,471425367;0,354934023;0,299049136;9,786490484;0,48597068;0,340754709;3986,29177;45,52247829;0,752206942;1,931059214;0,746229066;0,65801752;554;595;654;0,947480857;502
217;Mantle;0;WEST;1920;32,0353;-106,619;9664,215989;24,10028925;49,30643068;0,144195455;0,156325093;0,106972187;0,443463101;0,35582471;0,313870423;8,224911631;0,469915742;0,352771839;3813,852504;43,31166345;0,835185908;1,797142889;0,719353298;0,633981402;568;374;670;0,868204515;503
218;Mantle;1;EAST;1885;32,8199;-80,007;9250,806635;23,06934323;48,5674031;0,165149882;0,181552581;0,131854472;0,452014063;0,316292764;0,260154269;10,03817348;0,430207685;0,590151272;3270,824443;43,72913216;0,669585488;1,895551673;0,696066829;1,118662232;536;478;634;1,027640462;501
219;Mantle;0;WEST;1981;30,5866;-91,162;8773,173617;21,87823845;45,73344995;0,197922695;0,210926303;0,117339131;0,447316259;0,314864152;0,245811324;7,686294109;0,420327479;0,518740999;2755,55452;39,78344995;0,640414781;1,818402795;0,619426994;0,943280082;537;374;625;0,97270657;503
220;Mantle;0;WEST;1982;29,7557;-93,617;11399,35876;28,42732858;62,3374031;0,17886261;0,191630978;0,121310862;0,462753596;0,319258383;0,245828755;9,078262587;0,43653847;0,550302892;3939,425682;55,47073643;0,623195506;1,951317243;0,622539565;1,073815522;536;374;622;1,035353027;501
221;Mantle;0;WEST;1983;30,7684;-91,383;7180,570471;17,90665953;37,59327502;0,179010472;0,192374972;0,118164399;0,453344971;0,326524984;0,257982997;7,474586956;0,443339916;0,357726302;2444,011949;32,56379644;0,66012837;1,818529938;0,640794533;0,650535989;543;374;631;0,98291961;502
222;Mantle;0;WEST;1984;29,7892;-93,339;11178,6561;27,87694788;53,68197279;0,190616582;0,205642471;0,134831656;0,420254675;0,30259481;0,262806801;6,674095249;0,399588015;0,50442573;3350,095336;45,63863946;0,713804142;1,637146206;0,596801335;0,825818671;537;375;643;0,937045684;503
223;Mantle;0;WEST;1988;30,3657;-91,157;9460,323216;23,59182847;54,39926357;0,173550531;0,184427463;0,111480321;0,476857746;0,325312577;0,246648711;10,09883827;0,446443344;0,555844749;3452,384017;49,01257828;0,590518711;2,07752351;0,630498317;1,154780533;536;373;617;1,038906574;505
224;Mantle;0;WEST;1988;30,4028;-91,101;11797,19167;29,4194306;62,51309804;0,159773954;0,172214083;0,099201144;0,46742538;0,356118932;0,282461162;10,94158162;0,488567451;0,519819744;4603,79856;56,79974688;0,749894566;1,930688179;0,731183381;1,003609836;561;393;649;0,929098468;502
225;Mantle;0;WEST;1995;26,2949;-98,161;12625,80531;31,48579878;64,89721248;0,197954795;0,214010935;0,126475003;0,444059233;0,31747141;0,24016544;7,140380071;0,455601026;0,595638149;3853,94713;55,80845084;-0,398425264;1,77249595;0,60155604;1,055766208;550;393;504;1,004823631;501
226;Mantle;0;WEST;1998;28,6289;-98,566;8572,786088;21,37851892;46,18319767;0,217952438;0,232454494;0,117454815;0,438456347;0,291754946;0,234681262;9,11029303;0,405660736;0,510507997;2479,478505;41,11385495;-0,751414323;1,9231386;0,693490874;0,981777635;532;374;356;0,953353081;503
227;Mantle;0;WEST;1998;29,5176;-100,409;9802,786672;24,44585205;48,87910853;0,223863472;0,240951365;0,098013018;0,430336449;0,303945071;0,256493004;31,33974135;0,39533045;0,535673308;2949,234207;47,31945594;-0,887981075;1,935684461;0,892573919;1,036894498;535;393;333;0,81030402;500
228;Mantle;0;WEST;1995;29,7684;-93,022;9174,996786;22,88029124;41,63624756;0,197895259;0,215397904;0,153303141;0,399210411;0,288201004;0,258032366;6,077983805;0,394171502;0,465280152;2417,700839;34,78590888;0,742755743;1,520343798;0,486714658;0,707385793;541;479;648;0,948829917;501
229;Mantle;0;WEST;2003;30,4668;-91,71;8129,881113;20,27401774;35,28468992;0,241427224;0,261233589;0,134232669;0,384342303;0,27947159;0,248282268;5,433766523;0,361482906;0,427440705;1801,173211;28,79109294;-0,617541623;1,420098044;0,616843189;0,60700771;536;393;376;0,765844669;500
230;Mantle;0;WEST;2007;30,6053;-104,583;11826,69712;29,49301028;64,02251701;0,178411996;0,19190802;0,104859707;0,467074381;0,333202851;0,258401701;10,85526478;0,445358562;0,557752726;4267,383418;58,12468602;0,680191567;1,970795299;0,744081779;1,099216451;540;374;634;0,971159447;503
231;Mantle;0;WEST;2008;30,7672;-91,391;9852,584141;24,57003526;52,62965787;0,198325068;0,20898837;0,085686514;0,457763816;0,347831484;0,266323221;10,77415185;0,474437235;0,678940689;3403,198149;47,74485036;-0,449200007;1,943214564;0,746906387;1,319327435;557;374;508;0,858359848;503
232;Mantle;0;WEST;2015;31,0969;-92,627;9931,784609;24,76754267;50,99165192;0,184654242;0,195748383;0,089553525;0,436825755;0,355087438;0,296901284;8,331969268;0,465984685;0,620853557;3504,400986;44,87165192;0,779016371;1,811711905;0,715275142;1,124807781;570;374;657;0,782921803;504
233;Mantle;0;WEST;2016;31,1792;-91,633;11348,00759;28,2992708;58,02887597;0,223494537;0,237888433;0,116142838;0,420561576;0,284121459;0,24824407;7,977334792;0,39122631;0,716331287;3159,524497;50,75465751;0,609636875;1,793497008;0,702564058;1,284738021;533;374;622;0,862177113;502
234;Mantle;0;WEST;2017;29,5774;-102,942;10476,76234;26,12658937;55,4537549;0,206486364;0,218677718;0,082049104;0,456724734;0,34504454;0,263034599;16,58310724;0,476463139;0,671271577;3567,706127;52,10976429;-0,738204011;1,994510786;0,824402649;1,338858401;561;375;361;0,84031088;503
235;Mantle;0;WEST;2017;29,5774;-102,942;9716,109795;24,22970024;50,18528101;0,190996879;0,204440393;0,122218489;0,438498448;0,305535625;0,256843012;7,54584527;0,409660444;0,504683734;3095,23941;43,53456406;0,642071489;1,796743816;0,642407061;0,906787378;535;374;629;0,953170726;502
236;Mantle;0;WEST;1944;30,4403;-91,165;8998,226058;22,43946648;46,39904762;0,161982807;0,17583238;0,127378395;0,449461721;0,32160206;0,269917371;7,610938321;0,434030101;0,40026026;3205,208;40,30268398;0,678879543;1,796062487;0,640664094;0,718892439;540;606;638;0,995865294;502
237;Mantle;0;WEST;1945;30,4639;-91,141;9392,410793;23,42247081;43,39927326;0,168263978;0,187658329;0,158587558;0,405573061;0,290598105;0,27654754;8,14558555;0,390144313;0,66066698;2873,011614;38,07132317;0,98184391;1,625418748;0,620683962;1,073860495;535;478;697;0,978538154;500
238;Mantle;0;WEST;1945;32,3219;-90,859;7032,830921;17,53823172;35,51040698;0,193916527;0,213819933;0,145096288;0,429602674;0,294028917;0,24061909;8,383989445;0,403628568;0,420100444;2076,860444;31,27490463;0,644397763;1,783241613;0,663531613;0,749140593;532;478;625;1,038023259;499
239;Mantle;0;WEST;1943;32,308;-90,879;10439,54628;26,03378126;57,53901559;0,176729343;0,1886246;0,103494858;0,466800811;0,333565049;0,26135103;9,105025806;0,474897812;0,560216259;3783,178543;51,21953701;0,621648165;1,967425957;0,7194284;1,102184009;550;374;626;0,966294358;503
240;Mantle;0;WEST;1944;32,3046;-90,872;11702,55251;29,18342273;59,27178886;0,178872331;0,197526248;0,134989531;0,443013056;0,320098053;0,252157019;9,780535552;0,45988584;0,719128977;3805,250834;53,2116106;0,695660965;1,823350575;0,669371657;1,311224233;553;478;636;1,022702957;499
241;Mantle;0;WEST;1944;30,4434;-91,348;7457,52071;18,5973085;39,79049419;0,173928477;0,190974487;0,133342994;0,448458593;0,304912404;0,253438747;8,63261319;0,426860735;0,337255461;2533,195383;35,18117215;0,604564421;1,89173461;0,691986644;0,637997827;535;480;622;1,032371885;500
242;Mantle;0;WEST;1950;31,1173;-97,679;9704,535074;24,2008356;43,77040698;0,223964071;0,247934958;0,167254536;0,379839006;0,259290793;0,237825641;5,849525899;0,366296391;0,631003545;2069,827774;36,2876797;0,644905652;1,499439123;0,586459488;0,946151402;532;478;626;0,963859384;499
243;Mantle;0;WEST;1950;31,1146;-97,67;11748,89208;29,29898275;59,08356589;0,19667046;0,213852947;0,131579856;0,430279644;0,299845596;0,250482926;7,827653007;0,400370682;0,559587589;3554,761175;51,53550955;-0,408080667;1,758952179;0,678057347;0,984287808;533;393;502;0,967690103;500
244;Mantle;0;WEST;1950;31,1081;-97,768;9731,28121;24,26753419;50,36943635;0,189110951;0,203037111;0,084513909;0,454891782;0,329906723;0,280287762;41,5965578;0,421499216;0,468798188;3577,658352;49,15853239;0,831536293;2,02569128;0,91037759;0,949640402;538;375;667;0,840548328;503
245;Mantle;0;WEST;1950;31,1065;-97,756;8621,890414;21,5009736;39,5582896;0,188108719;0,204081931;0,125609557;0,409940563;0,301445805;0,284956844;7,3322652;0,386216496;0,423607344;2694,96529;34,16319156;0,997371843;1,588913702;0,706344009;0,673075513;537;393;700;0,839809379;500
246;Mantle;0;WEST;1950;31,1081;-97,762;9671,803221;24,11921003;47,19271318;0,193433917;0,211672006;0,138976657;0,408360626;0,280704989;0,268120085;6,985575749;0,377467738;0,599278253;2845,708254;40,43697609;0,694046312;1,676546456;0,714032366;1,00471783;530;479;643;0,907924349;500
247;Mantle;0;WEST;1950;31,1429;-97,812;11148,41083;27,80152328;53,81;0,180338391;0,194071766;0,110572267;0,431834232;0,323224042;0,285772877;7,668313771;0,446406465;0,510935878;3813,875976;46,79281192;0,81155272;1,683102449;0,73152683;0,859957428;554;393;664;0,858307635;502
248;Mantle;0;WEST;1970;31,4475;-90,837;7261,306248;18,10799563;38,62498542;0,176570509;0,191343171;0,114622831;0,457112997;0,320877381;0,260603817;9,486217958;0,430221925;0,316059461;2563,055367;34,55329051;0,658234508;1,908178642;0,725741551;0,603097912;537;375;632;0,977113666;502
249;Mantle;0;WEST;1945;33,8341;-91,032;8446,403388;21,0633501;43,96976744;0,181032418;0,198820772;0,151731159;0,437535645;0,295069522;0,239060617;9,605993868;0,419994968;0,605783476;2642,963409;39,39244124;0,636271006;1,870188791;0,606744354;1,132929466;533;479;623;1,091361869;501
250;Mantle;0;WEST;1975;29,8922;-91,217;8800,092235;21,94536717;46,08294233;0,174699318;0,187498205;0,119115434;0,455419412;0,328196825;0,259411284;8,510604502;0,469306039;0,402539337;3064,614014;40,6681751;0,676077178;1,853155374;0,63750146;0,745967935;552;374;634;0,99010303;501
251;Mantle;0;WEST;1980;29,7699;-93,701;8996,085021;22,43412724;46,64073643;0,21126744;0,225199496;0,133149731;0,42646345;0,286795486;0,237454793;6,957823003;0,408689415;0,54195586;2479,578377;39,93738448;0,577469852;1,780206739;0,542652695;0,964793474;536;374;613;0,982436827;503
252;Mantle;0;WEST;1861;27,5514;-99,456;8570,692276;21,37329745;48,18346899;0,167082517;0,183200257;0,145436722;0,460994856;0,302999368;0,235870268;8,637706822;0,438880423;0,456537598;2986,535018;42,60519805;0,570304949;1,993384416;0,618064472;0,910054934;532;476;611;1,131746936;500
253;Mantle;0;WEST;1989;32,7218;-99,303;8335,040671;20,78563758;43,15850877;0,169545312;0,184850271;0,131814772;0,448350877;0,316998024;0,259225726;6,81583409;0,439776305;0,346127946;2862,054885;36,8264138;0,655663296;1,77172404;0,633622552;0,613243203;541;476;631;1,01858896;502
254;Mantle;1;EAST;1911;32,8631;-79,765;12182,06542;30,37921551;63,35078717;0,180192954;0,196315842;0,121413448;0,450806594;0,322824308;0,256452343;9,25769341;0,442679669;0,48972878;4126,943133;56,50774492;0,678852481;1,860079135;0,71296419;0,910934285;542;393;634;0,987649292;499
255;Mantle;1;EAST;1911;32,8587;-79,768;9849,645192;24,56270621;52,45483092;0,205512065;0,221539127;0,139896212;0,433781607;0,285207984;0,22974618;7,158739557;0,409138737;0,469784066;2823,054241;45,12744731;0,562157637;1,837234339;0,592420969;0,863103417;531;374;608;1,045644289;502
256;Mantle;1;EAST;1915;32,1594;-80,76;11287,88312;28,14933445;59,63516224;0,148018438;0,158854582;0,098949712;0,460075646;0,362833977;0,301501116;9,095347571;0,4839837;0,498044464;4528,868562;53,07849558;0,770923358;1,885603927;0,708170884;0,939114598;563;374;656;0,896007112;503
257;Mantle;1;EAST;1934;33,0009;-81,316;7949,957398;19,82533017;38,11555233;0,214658529;0,231305518;0,126019332;0,408188832;0,284405715;0,259821629;7,243450012;0,370895997;0,412400246;2209,275807;32,85348076;-0,824428616;1,657146715;0,703905743;0,683407712;530;393;345;0,847215583;502
258;Mantle;1;EAST;1939;33,9271;-78,03;12669,61183;31,59504197;67,9128876;0,186380822;0,199935914;0,120077365;0,443106114;0,300090113;0,259246176;8,064317042;0,415476145;0,601360731;4214,331183;59,49148164;0,599748859;1,882937256;0,696684891;1,132324524;534;373;623;0,957845324;502
259;Mantle;1;EAST;1939;33,8654;-77,993;11451,49476;28,55734354;61,52669582;0,172635026;0,185541387;0,11699682;0,459405811;0,320483821;0,259834931;9,336372659;0,436760673;0,526245627;4111,041476;54,93669582;0,640593606;1,923732708;0,708857197;1,012355925;537;374;629;0,99362193;502
260;Mantle;1;EAST;1939;33,8619;-77,99;12270,76864;30,60042055;68,88758553;0,156117735;0,165387772;0,087300427;0,486741871;0,360677193;0,278416129;12,16378791;0,49880589;0,634159493;5062,903646;63,2242522;0,696134479;2,066123637;0,768319258;1,310251918;553;374;640;0,948564707;502
261;Mantle;1;EAST;1940;32,2745;-80,867;10223,12466;25,49407645;56,67584062;0,17967934;0,193305116;0,121509417;0,467665755;0,318396335;0,240162991;9,373880095;0,452069732;0,467408506;3577,760645;50,62969537;0,614694992;1,985939576;0,669083129;0,928245051;538;582;619;1,05376211;500
262;Mantle;1;EAST;1940;32,2778;-80,857;11358,57618;28,32562638;62,32951267;0,162483876;0,174123654;0,109758156;0,472640882;0,336338799;0,263817205;9,0323242;0,465594183;0,540330289;4314,13047;55,42879572;-0,496973276;1,956842718;0,678848344;1,057341392;544;374;505;1,001124914;504
263;Mantle;0;WEST;1933;30,2455;-97,708;13235,33835;33,00583131;70,40028183;0,166856472;0,180667833;0,119939141;0,454408088;0,318217457;0,267690004;8,293352286;0,434632669;0,547037037;4784,714723;61,91152126;0,645638965;1,875775244;0,716859168;1,026118531;538;479;632;0,983696413;502
264;Nape;1;EAST;1901;32,8415;-79,828;6928,884105;17,27901273;33,57717593;0,360226106;0,432662491;0,40239244;0,139025378;0,095197411;0,106312616;4,524349466;0,445972559;0,367681131;2345,788334;26,15573862;0,343426281;1,513728766;-2,563708305;0,556569505;408;470;475;-2,488892354;307
265;Nape;1;EAST;1886;32,7974;-80,028;7912,414065;19,7317059;37,00898148;0,336163763;0,406120646;0,408026716;0,151252398;0,102310553;0,112596726;4,096935219;0,434028416;0,369915493;2491,060209;27,97564815;-0,836803427;1,417801801;-2,43636448;0,524466852;408;454;335;-2,578591735;308
266;Nape;1;EAST;1909;32,0041;-81,04;8342,996701;20,80547806;39,06;0,326828692;0,396397521;0,431524394;0,149247216;0,097183663;0,100410816;4,732919114;0,44076061;0,435346629;2837,913161;30,80716511;0,412916414;1,480723732;-3,399712221;0,644628085;414;479;492;-2,655995243;307
267;Nape;1;EAST;1908;31,96;-81,133;7961,523771;19,85417399;38,31986891;0,325507234;0,395750327;0,455378793;0,143627933;0,086984764;0,083519962;5,910519627;0,434418761;0,469458689;2997,709257;31,83653558;-0,844236167;1,603518514;-4,658684254;0,7527857;447;482;336;-2,701408652;307
268;Nape;1;EAST;1889;32,7997;-79,828;8456,939837;21,08962553;41,09281625;0,356733008;0,429287678;0,403283135;0,143739051;0,096833069;0,104338508;4,662573705;0,445634868;0,415652582;2834,86685;32,27948292;-0,856208191;1,530585874;-2,715135327;0,636191971;405;454;330;-2,513438002;307
269;Nape;1;EAST;1889;32,8199;-79,814;8610,305832;21,47208437;41,74896584;0,352876403;0,425280321;0,400002026;0,146088176;0,09959132;0,109164873;4,393707735;0,444206351;0,502873239;2793,827902;32,24697609;-0,847587479;1,501809304;-2,43740564;0,75521971;405;450;332;-2,513945686;307
270;Nape;1;EAST;1895;32,785;-80,004;9835,996907;24,52867059;47,45333333;0,328358515;0,400396808;0,424659234;0,15139271;0,099252266;0,103800863;4,666752183;0,443316737;0,432319249;3256,034162;37,28494824;-0,818357049;1,52005581;-3,03135672;0,657149386;410;453;340;-2,642302118;307
271;Nape;0;WEST;1890;30,3488;-90,044;5897,217169;14,70627723;26,02596685;0,32373902;0,38832738;0,396535044;0,173427315;0,11310662;0,114630223;4,022386256;0,402557821;0,241732085;1650,043937;19,55568648;0,397099658;1,329750974;-2,365366077;0,321443476;395;485;504;-2,659558536;308
272;Nape;1;EAST;1908;31,9535;-81,062;9537,331556;23,78386922;43,86666667;0,320039842;0,388210348;0,433779837;0,15040978;0,097390954;0,103743564;4,407909771;0,435658554;0,502957351;3192,051859;33,91485981;-0,83607543;1,425960575;-3,168964886;0,717197354;415;476;336;-2,676202122;308
273;Nape;1;EAST;1905;32,0313;-81,105;6719,128155;16,75593056;30,94333333;0,329638576;0,398171406;0,393825636;0,16261974;0,110567618;0,122176991;3,720424973;0,420123802;0,279733641;1904,076977;22,62618313;0,289122451;1,350338798;-1,957674103;0,377735189;401;469;482;-2,585460937;308
274;Nape;1;EAST;1896;32,8493;-79,848;7793,024735;19,43397689;41,07229917;0,367532866;0,446357998;0,413367917;0,133782512;0,089178773;0,093554066;5,727624157;0,476770497;0,565089202;2854,578502;33,90138536;-0,832351034;1,744438904;-3,270360206;0,985763588;405;452;335;-2,502223953;308
275;Nape;1;EAST;1896;32,8181;-79,852;8301,917009;20,70303494;42,56;0,36845787;0,444481041;0,397048779;0,139648048;0,094934435;0,103117303;4,967171887;0,462518922;0,415040012;2840,835016;33,99174407;0,305207665;1,641872516;-2,540575533;0,681442789;400;462;467;-2,467059923;319
276;Nape;0;WEST;1939;29,9239;-91,768;8074,536006;20,13600002;42,29666667;0,402504709;0,477884343;0,359530278;0,135815684;0,097289327;0,110317713;4,678374077;0,468627163;0,528670412;2741,601558;33,2557764;-0,865641589;1,651558223;-1,844713256;0,873129966;392;446;326;-2,29444233;307
277;Nape;0;WEST;1956;34,5625;-92,579;6953,985746;17,34161034;33,21232687;0,363400915;0,434795845;0,400733689;0,132812112;0,091847624;0,11082606;4,271461276;0,444043218;0,430934559;2372,990494;25,43692526;-0,886838033;1,466814486;-2,210388674;0,632101054;410;478;323;-2,455701622;308
